37.5814,-0.854679,0.0109958
37.7081,-0.8543,0.0102221
37.8379,-0.854122,0.00952972
37.9734,-0.853668,0.00886699
38.1031,-0.853245,0.00852651
38.229,-0.852762,0.00775406
38.3455,-0.852254,0.00776884
38.452,-0.851985,0.00899429
38.5445,-0.850842,0.0119262
38.6243,-0.849507,0.0147153
38.6942,-0.848512,0.0149876
38.7489,-0.8481,0.01521
38.7897,-0.848039,0.0155208
38.8338,-0.848101,0.0145723
38.8926,-0.848232,0.0140021
38.9651,-0.848538,0.0134266
39.0514,-0.848653,0.0122501
39.1504,-0.848787,0.0107317
39.2595,-0.848767,0.0098232
39.3771,-0.848472,0.00907019
39.5007,-0.847858,0.00839868
39.6272,-0.846969,0.00815074
39.7555,-0.845877,0.00818842
39.8799,-0.84455,0.00899163
40.0011,-0.843153,0.00945249
40.1161,-0.841784,0.00969111
40.2193,-0.840556,0.0112167
40.3082,-0.839189,0.014161
40.3847,-0.83783,0.0168719
40.4526,-0.837052,0.0161911
40.5051,-0.836793,0.0157527
40.5435,-0.836887,0.0155138
40.5824,-0.836815,0.0161067
40.6331,-0.836443,0.0192905
40.6976,-0.835916,0.0219651
40.7763,-0.835113,0.0222543
40.8666,-0.834643,0.0230186
40.9711,-0.835017,0.021466
41.085,-0.835761,0.0192863
41.2049,-0.836815,0.0168545
41.3278,-0.837169,0.0148334
41.4543,-0.838553,0.0132709
41.5758,-0.838669,0.0127129
41.6943,-0.837885,0.0114456
41.8054,-0.837748,0.0111246
41.9087,-0.837055,0.0109641
42.0012,-0.836091,0.0109447
42.0804,-0.835159,0.0109688
42.145,-0.83437,0.0110032
42.1955,-0.833742,0.0110449
42.2323,-0.833282,0.0110839
42.2703,-0.832719,0.0119963
42.3233,-0.83197,0.0125571
42.3904,-0.830979,0.0130768
42.4714,-0.829973,0.0136162
42.5644,-0.829003,0.0134206
42.6672,-0.828092,0.0130826
42.778,-0.827265,0.012675
42.8946,-0.826409,0.0122615
43.0146,-0.825497,0.0118902
43.1362,-0.824525,0.0115798
43.2554,-0.823514,0.0113365
43.3708,-0.822484,0.0111527
43.48,-0.821472,0.0110178
43.5804,-0.820512,0.0109206
43.6699,-0.819643,0.0108493
44.141,-0.814916,0.0106602
44.2412,-0.813921,0.0106899
44.3492,-0.812874,0.01062
44.4628,-0.811794,0.0105351
44.5798,-0.810715,0.0104317
44.6986,-0.809635,0.0103264
44.8149,-0.808593,0.0102208
44.9274,-0.807592,0.010122
45.0337,-0.806653,0.0100319
45.1313,-0.805793,0.00995237
45.2179,-0.805036,0.00988219
45.2925,-0.804389,0.0098228
45.3548,-0.803852,0.00977127
45.4049,-0.803425,0.00972866
45.4437,-0.803099,0.00969377
45.484,-0.802759,0.00966688
45.5418,-0.802261,0.00966688
45.6137,-0.801652,0.00960975
45.6987,-0.800953,0.00954211
45.7945,-0.800184,0.0094473
45.9009,-0.799351,0.00932639
46.0154,-0.798481,0.00919576
46.1357,-0.797588,0.00905421
46.2593,-0.796688,0.00890774
46.3845,-0.795799,0.0087598
46.5074,-0.794941,0.00861519
46.6264,-0.794126,0.00847511
46.7391,-0.793382,0.00833423
46.8432,-0.7927,0.00821159
46.9362,-0.792087,0.00811079
47.0158,-0.791556,0.00803449
47.0809,-0.791112,0.00798149
47.1319,-0.790753,0.0079486
47.5095,-0.787801,0.00788575
47.6127,-0.786997,0.00781065
47.724,-0.786095,0.00782716
47.8411,-0.785113,0.00786991
47.9615,-0.78405,0.00794421
48.0836,-0.782942,0.00805034
48.2033,-0.781813,0.00815899
48.3192,-0.780626,0.00832011
48.4287,-0.77945,0.00849362
48.5297,-0.778314,0.00867858
48.6196,-0.777263,0.00885727
48.6961,-0.776341,0.00901933
48.7581,-0.77558,0.00915581
48.8062,-0.774975,0.00926514
48.8555,-0.774402,0.00891453
48.9214,-0.77361,0.00902945
49.0013,-0.772628,0.00919896
49.0922,-0.771467,0.00916434
49.193,-0.770204,0.00933837
49.3014,-0.768871,0.00954077
49.4156,-0.767468,0.00975183
49.5331,-0.766065,0.00991788
49.6523,-0.764719,0.0100401
49.769,-0.763478,0.0100838
49.882,-0.762355,0.010073
49.9887,-0.761366,0.0100139
50.0868,-0.760568,0.00988978
50.1738,-0.759926,0.00974158
50.2488,-0.759435,0.00958152
50.3116,-0.759071,0.00941987
50.3622,-0.758825,0.00926527
50.4014,-0.758634,0.00914982
50.4422,-0.758456,0.00901081
50.5004,-0.758251,0.00877924
50.5728,-0.758019,0.00851213
50.658,-0.757703,0.00827617
50.7543,-0.757367,0.00799028
50.8611,-0.757033,0.0076253
50.9761,-0.756621,0.00732263
51.0969,-0.75622,0.00699932
51.2209,-0.755916,0.00662088
51.3466,-0.755671,0.00624831
51.4698,-0.755481,0.00586361
51.5893,-0.755328,0.00550063
51.7025,-0.755214,0.00516307
51.8069,-0.755205,0.00481113
51.9004,-0.755231,0.00449582
51.9805,-0.755283,0.00422031
52.046,-0.755347,0.00399128
52.4769,-0.756198,0.00245543
52.5807,-0.756416,0.0022047
52.6924,-0.756684,0.00185889
52.8099,-0.756961,0.00153065
52.9307,-0.75727,0.00120295
53.0532,-0.757589,0.000895621
53.1729,-0.75823,0.000702675
53.288,-0.757912,0.000417317
53.3978,-0.75805,0.000158991
53.4992,-0.75836,-7.4968e-05
53.5896,-0.758695,-0.000294279
53.6666,-0.759,-0.000488024
53.729,-0.759259,-0.000644352
54.2717,-0.762028,-0.00106566
54.3863,-0.76261,-0.00137299
54.5043,-0.763175,-0.0016429
54.6239,-0.763714,-0.00185449
54.7411,-0.764202,-0.00203292
54.8545,-0.764632,-0.00216542
54.9617,-0.765003,-0.00225716
55.0602,-0.765305,-0.00231162
55.1477,-0.765544,-0.00233479
55.2231,-0.765699,-0.00231975
55.2863,-0.765816,-0.0023007
55.3373,-0.765888,-0.00226928
55.3768,-0.76592,-0.00223106
55.4184,-0.765938,-0.00218579
55.4747,-0.765944,-0.00211095
55.5453,-0.765897,-0.00197833
55.6307,-0.765842,-0.00173452
55.7279,-0.765797,-0.00179763
55.8353,-0.765772,-0.00166274
55.9507,-0.765728,-0.00150335
56.0723,-0.765894,-0.00130748
56.1968,-0.764956,-0.000537559
56.3231,-0.764479,-0.000296277
56.446,-0.763881,0.000351138
56.5651,-0.763371,0.000768322
56.6801,-0.762619,0.00080028
56.7841,-0.762085,0.00340325
56.8733,-0.761221,0.00877219
56.949,-0.760041,0.0124434
57.0132,-0.759529,0.0115525
57.0614,-0.759722,0.0111556
57.0972,-0.760155,0.0114957
57.1348,-0.760731,0.00926594
57.1861,-0.761579,0.00839735
57.2502,-0.762903,0.00720119
57.3303,-0.764063,0.00728068
57.4202,-0.764975,0.0100264
57.521,-0.765328,0.0125207
57.6314,-0.765945,0.0112874
57.7478,-0.767624,0.0094963
57.8673,-0.770531,0.00686629
57.9897,-0.773601,0.00433603
58.1081,-0.776703,0.00137659
58.3331,-0.783555,-0.00439661
58.3331,-0.783555,-0.00439661
58.5257,-0.789673,-0.00987753
58.6022,-0.79224,-0.00973132
58.6618,-0.79453,-0.0102636
58.7374,-0.798875,-0.0124695
58.7694,-0.800774,-0.00971162
58.8224,-0.804931,-0.012084
58.8878,-0.8107,-0.0147389
58.9561,-0.817761,-0.0170567
59.0447,-0.828045,-0.0250932
59.1497,-0.842077,-0.0318892
59.2618,-0.857359,-0.0385136
59.3809,-0.874443,-0.0469945
59.5047,-0.894348,-0.0564855
59.6315,-0.918357,-0.0677121
59.759,-0.946186,-0.0802284
59.882,-0.977321,-0.0939047
60.0001,-1.01111,-0.108621
60.1104,-1.0468,-0.123931
60.2096,-1.08378,-0.139504
60.2962,-1.12015,-0.155429
60.3677,-1.1543,-0.170618
60.4232,-1.18566,-0.184311
60.4655,-1.21058,-0.195288
60.4936,-1.22846,-0.20233
60.5216,-1.24522,-0.206554
60.5647,-1.26832,-0.21628
60.616,-1.29719,-0.228019
60.6723,-1.33122,-0.240353
60.7363,-1.37134,-0.255151
60.8076,-1.41787,-0.272141
60.8849,-1.47068,-0.290864
60.9662,-1.529,-0.311821
61.0471,-1.59088,-0.333672
61.1282,-1.65574,-0.356092
61.2067,-1.72187,-0.378031
61.2828,-1.7888,-0.399764
61.3527,-1.85341,-0.419829
61.4168,-1.9144,-0.438865
61.4738,-1.97084,-0.456622
61.5251,-2.02313,-0.472579
61.5717,-2.07168,-0.487244
61.6126,-2.11574,-0.500578
61.6492,-2.15592,-0.512462
61.679,-2.19027,-0.521411
61.705,-2.2204,-0.529815
61.7379,-2.25531,-0.539281
61.7769,-2.29837,-0.550836
61.818,-2.34733,-0.562461
61.8632,-2.40368,-0.575452
61.9121,-2.46751,-0.589681
61.9664,-2.54035,-0.607178
62.0281,-2.62373,-0.626635
62.0883,-2.7106,-0.648179
62.1471,-2.80092,-0.672459
62.2015,-2.89169,-0.698463
62.2577,-2.98715,-0.722278
62.3107,-3.08265,-0.745604
62.3597,-3.17484,-0.765289
62.4052,-3.26269,-0.784113
62.4439,-3.34171,-0.80212
62.4754,-3.41073,-0.819191
62.503,-3.47287,-0.834385
62.5257,-3.52678,-0.847607
62.544,-3.57269,-0.858671
62.5592,-3.61143,-0.867071
62.5704,-3.64674,-0.875199
62.5832,-3.68971,-0.886535
62.6007,-3.74427,-0.901635
62.6231,-3.81144,-0.921178
62.6502,-3.89195,-0.940554
62.6791,-3.98255,-0.960189
62.7082,-4.08034,-0.979237
62.7349,-4.18104,-1.00047
62.7564,-4.27939,-1.02494
62.7774,-4.38045,-1.04675
62.7935,-4.47703,-1.07125
62.8041,-4.56193,-1.09344
62.8077,-4.63382,-1.11124
62.8127,-4.70262,-1.12583
62.8176,-4.76497,-1.13775
62.8212,-4.82075,-1.14775
62.8239,-4.87226,-1.15696
62.827,-4.92391,-1.16867
62.8293,-4.97424,-1.17912
62.8298,-5.02597,-1.19077
62.8319,-5.08539,-1.20481
62.8337,-5.141,-1.21726
62.8358,-5.17698,-1.22394
62.8389,-5.21035,-1.22836
62.8404,-5.24158,-1.23336
62.844,-5.28858,-1.24193
62.8496,-5.34608,-1.25091
62.856,-5.41508,-1.26108
62.8631,-5.49376,-1.26867
62.8784,-5.59194,-1.27543
62.8985,-5.70266,-1.28262
62.9224,-5.81957,-1.2897
62.95,-5.94281,-1.29448
62.9805,-6.06988,-1.29806
63.0133,-6.19702,-1.29969
63.0481,-6.32312,-1.29988
63.0841,-6.44621,-1.29884
63.1199,-6.56398,-1.2972
63.1541,-6.67214,-1.2954
63.1853,-6.76976,-1.29575
63.2112,-6.85104,-1.29847
63.2331,-6.91891,-1.29725
63.2511,-6.9725,-1.29503
63.266,-7.01486,-1.29254
63.2812,-7.05624,-1.28665
63.301,-7.10913,-1.28004
63.3273,-7.17977,-1.27656
63.3573,-7.265,-1.27396
63.389,-7.36018,-1.27355
63.419,-7.44928,-1.27486
63.4488,-7.53982,-1.27632
63.48,-7.63554,-1.27715
63.5134,-7.73609,-1.27524
63.5465,-7.83838,-1.27259
63.5744,-7.91759,-1.27068
63.5984,-7.98876,-1.26763
63.6192,-8.05034,-1.26649
63.637,-8.10477,-1.26611
63.6528,-8.15327,-1.26691
63.6687,-8.20375,-1.26548
63.6846,-8.2555,-1.26499
63.7009,-8.30586,-1.26451
63.7144,-8.34573,-1.26403
63.7254,-8.37846,-1.26335
63.7381,-8.41572,-1.26197
63.7541,-8.46448,-1.26602
63.7734,-8.52426,-1.26801
63.7973,-8.59926,-1.26826
63.8258,-8.68784,-1.27083
63.8567,-8.78453,-1.27277
63.891,-8.89155,-1.27142
63.9273,-9.00296,-1.27078
64.174,-9.94096,-1.29363
64.1834,-9.99136,-1.29692
64.1937,-10.0553,-1.30174
64.2059,-10.1347,-1.30824
64.2186,-10.2244,-1.316
64.2334,-10.3235,-1.32337
64.2489,-10.4312,-1.33113
64.2648,-10.544,-1.33853
64.2808,-10.6604,-1.34612
64.297,-10.7787,-1.35308
64.3126,-10.8945,-1.35963
64.3266,-11.0048,-1.36517
64.3401,-11.1098,-1.3705
64.3527,-11.2061,-1.37555
64.3641,-11.2913,-1.37981
64.374,-11.3647,-1.38327
64.382,-11.4217,-1.38454
64.3884,-11.464,-1.3846
64.3961,-11.5123,-1.38687
64.406,-11.5747,-1.38917
64.418,-11.6494,-1.3914
64.4319,-11.7324,-1.38969
64.4491,-11.8287,-1.38801
64.4698,-11.9391,-1.38816
64.4925,-12.0572,-1.38782
64.5158,-12.1818,-1.38818
64.5414,-12.3076,-1.38641
64.5686,-12.4355,-1.38431
64.5962,-12.5593,-1.38087
64.6238,-12.6802,-1.37798
64.6508,-12.7953,-1.37435
64.6751,-12.9009,-1.37309
64.6973,-12.9972,-1.37007
64.7162,-13.0812,-1.36811
64.7312,-13.1483,-1.36681
64.7416,-13.1965,-1.36703
64.7486,-13.2298,-1.36772
64.7551,-13.2635,-1.36846
64.764,-13.3093,-1.36648
64.7748,-13.3664,-1.36422
64.7887,-13.4387,-1.36613
64.804,-13.5272,-1.36864
64.822,-13.6315,-1.36939
64.8404,-13.7443,-1.3722
64.86,-13.8664,-1.37507
64.8789,-13.9934,-1.37936
64.8971,-14.1242,-1.38401
64.9141,-14.257,-1.38923
64.9274,-14.3867,-1.3964
64.9388,-14.5125,-1.40378
64.9484,-14.6321,-1.41095
64.9573,-14.7464,-1.41558
64.9641,-14.8497,-1.41985
64.9697,-14.9397,-1.4236
64.9737,-15.0121,-1.42702
64.9759,-15.0662,-1.4312
64.9773,-15.1062,-1.43334
64.9785,-15.1448,-1.43641
64.9806,-15.2015,-1.4395
64.982,-15.2718,-1.4438
